id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
188,bankstown,3.2,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1143,bankstown,3.3,Control,B1,Storey limit (not including basements),General Controls,Residential Development,group_home,Group Homes,Residential Development,
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
189,bankstown,3.3,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1144,bankstown,3.4,Control,B1,Storey limit (not including basements),General Controls,Residential Development,group_home,Group Homes,Residential Development,
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
190,bankstown,3.4,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
191,bankstown,3.5,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
192,bankstown,3.6,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1145,bankstown,3.7,Control,B1,Storey limit (not including basements),General Controls,Residential Development,group_home,Group Homes,Residential Development,
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
193,bankstown,3.7,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1146,bankstown,3.8,Control,B1,Storey limit (not including basements),General Controls,Residential Development,group_home,Group Homes,Residential Development,
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
194,bankstown,3.8,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1147,bankstown,3.9,Control,B1,Storey limit (not including basements),General Controls,Residential Development,group_home,Group Homes,Residential Development,
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
195,bankstown,3.9,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1148,bankstown,3.10,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,group_home,Group Homes,Residential Development,
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
196,bankstown,3.10,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
197,bankstown,3.11,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1149,bankstown,3.12,Control,B1,Setbacks to the side and rear boundaries,General Controls,Residential Development,group_home,Group Homes,Residential Development,
198,bankstown,3.12,Control,B1,Section 3 – Secondary Dwellings,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
