id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
923,albury,iv,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
924,albury,v,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
925,albury,vi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
926,albury,vii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
927,albury,ix,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
928,albury,x,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
929,albury,xi,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
930,albury,xii,Control,11,11.7.7 Building Setbacks - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
931,albury,i,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
932,albury,ii,Control,11,11.7.8 Building Depth - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
933,albury,i,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
934,albury,ii,Control,11,11.7.9 Building Separation - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
935,albury,1,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,shop_top_housing,Shop Top Housing,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,hotel_motel,Hotel or Motel Accommodation,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,food_drink_premises,Food and Drink Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
936,albury,2,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,entertainment_facility,Entertainment Facilities,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
937,albury,3,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,commercial_premises,Commercial Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
937,albury,3,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,retail_premises,Retail Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
937,albury,3,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,office_premises,Office Premises,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
937,albury,3,Objective,11,11.7.10 Open Space and Landscaping - Albury,Commercial Zones,Development In The B3 Commercial Core And B4 Mixed Use Zones,residential_flat_building,Residential Flat Buildings,Development In The B3 Commercial Core And B4 Mixed Use Zones,C2|C3|C4|MU1
